Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial
ANTIOQUIA,ABEJORRAL,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,38727.52,54193.65,69378.89,152539,485990,ND,49989.99,248341.82,102787.03,121427.22,132373.86,121844.65
ANTIOQUIA,ABEJORRAL,ENERTOTAL S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2958983,ND,ND,2958983
ANTIOQUIA,ABRIAQUI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,4783.7,17449.82,27214.03,0,ND,ND,14862.39,1245334.5,97905,79794.58,153543.48,186872.46
ANTIOQUIA,ALEJANDRIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,26020.3,40553.71,47546.06,3811.07,ND,ND,37822.94,357908.5,133155.69,87700.19,127815.64,134915.73
ANTIOQUIA,AMAGA,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,28342398,ND,ND,ND,28342398
ANTIOQUIA,AMAGA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,57975.24,63587.63,103793.44,264018.68,374002.76,393366.32,71312.58,7362798.64,202052.38,256518.12,105085.94,958852.47
ANTIOQUIA,AMAGA,ENEL COLOMBIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,35268085,ND,ND,ND,35268085
ANTIOQUIA,AMAGA,ENERCO S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,0,ND,ND,ND,0
ANTIOQUIA,AMAGA,VATIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,24141666.5,ND,ND,ND,24141666.5
ANTIOQUIA,AMALFI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,45216.56,44636.86,55866.62,33735.46,93341.5,90076.5,47753.88,1179275.9,137089.35,230728.55,145111.51,204870.06
ANTIOQUIA,ANDES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,48184.44,48545.5,61655.74,104613.74,174500.25,ND,50584.43,286967.66,172544.01,281751.59,144420.47,188936.92
ANTIOQUIA,ANDES,ENERCO S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,9185859,ND,ND,9185859
ANTIOQUIA,ANDES,SPECTRUM RENOVAVEIS SAS ESP,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,6030902,ND,ND,6030902
ANTIOQUIA,ANDES,VATIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1014113,ND,ND,ND,1014113
ANTIOQUIA,ANGELOPOLIS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,48673.65,53602.49,61242,95554.84,89998,ND,53091.2,2647927.45,160503.45,74776.49,89931.74,655310.54
