Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial
ANTIOQUIA,ABEJORRAL,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,40098.71,48277.71,55164.33,31269.03,0,ND,45660.79,241947.34,114017.88,128041.97,137527.22,130083.19
ANTIOQUIA,ABEJORRAL,ENERTOTAL S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2736082,ND,ND,2736082
ANTIOQUIA,ABRIAQUI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,99773.12,91543.51,102905.55,170249,ND,588446,95548.21,1441519.5,431274.78,118219.32,147692.14,362383.9
ANTIOQUIA,ALEJANDRIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,31384.35,39409.05,78827.78,62446.21,ND,0,42645.44,411782.9,130161.61,105254.92,122957.17,137137.29
ANTIOQUIA,AMAGA,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,33805205,ND,ND,ND,33805205
ANTIOQUIA,AMAGA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,52050.75,58027.78,70007.76,83001.12,32149.93,134761.82,57086.2,7874877.35,202092.67,276347.53,100986.83,1000951.21
ANTIOQUIA,AMAGA,ENEL COLOMBIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,38397290,ND,ND,ND,38397290
ANTIOQUIA,AMAGA,ENERCO S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,0,ND,ND,ND,0
ANTIOQUIA,AMAGA,VATIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,27727793,ND,ND,ND,27727793
ANTIOQUIA,AMALFI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,39491.63,54736.32,57384.25,34485.92,126282.83,22332.83,49748.3,1090149.48,153842.74,239725.25,138205.41,210977.6
ANTIOQUIA,ANDES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,48988.04,54503.39,67423.22,85088.85,336568.25,ND,55299.22,433130.04,199756.52,393383.71,133206.32,230016.69
ANTIOQUIA,ANDES,ENERCO S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,10673230,ND,ND,10673230
ANTIOQUIA,ANDES,SPECTRUM RENOVAVEIS SAS ESP,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,5876595,ND,ND,5876595
ANTIOQUIA,ANDES,VATIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1074609,ND,ND,ND,1074609
ANTIOQUIA,ANGELOPOLIS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,57328.1,57170.62,60555.06,34234,81133,ND,57457.74,2792742.51,252598.83,82682.02,86510.42,735969.32
ANTIOQUIA,ANGOSTURA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,47352.56,69880.83,90132.32,57818.61,ND,ND,59101.42,221403.76,95175.25,93271.18,125445.66,117525.61
ANTIOQUIA,ANORI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,33691.48,52887.27,50729.62,77346,ND,ND,44601.44,1094875.97,144860.38,139831.91,130280.38,201204.32
