Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial
ANTIOQUIA,ABEJORRAL,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,54417.51,72037.35,95211.92,142922.64,373025.5,ND,67496.59,350728.81,151969.81,216092.31,175204.65,183302.21
ANTIOQUIA,ABEJORRAL,ENERTOTAL S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,662229,ND,ND,662229
ANTIOQUIA,ABRIAQUI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,6906.57,21488.33,37115.64,31458,ND,ND,18839.32,412680.57,211780.7,133027.58,196601.52,199360.42
ANTIOQUIA,ALEJANDRIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,35090.22,49190.2,61246.91,17588.15,ND,ND,47183.88,872757.67,184932.45,201049.54,136572.78,206266.82
ANTIOQUIA,AMAGA,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,37351650,ND,ND,ND,37351650
ANTIOQUIA,AMAGA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,73211.29,80897.19,124415.35,266184.26,401384.86,396353.5,87844.79,8579571.55,281073.01,453483.21,133323.41,1170793.86
ANTIOQUIA,AMAGA,ENEL COLOMBIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,AMAGA,ENERCO S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,0,ND,ND,ND,0
ANTIOQUIA,AMAGA,VATIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,42259868,ND,ND,ND,42259868
ANTIOQUIA,AMALFI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,58208.96,64689.07,78120.64,91631.68,126681.56,57306.86,65804.19,1607276.86,220686.85,350682.31,179445.98,305795.32
ANTIOQUIA,ANDES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,60179.32,61308.29,78323.22,111617.44,151378.25,ND,63812.52,623106.49,260377.25,472315.36,175043.64,304167.15
ANTIOQUIA,ANDES,ENERCO S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,13679607,ND,ND,13679607
ANTIOQUIA,ANDES,VATIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1452379,5127742.5,ND,ND,3902621.33
ANTIOQUIA,ANGELOPOLIS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,62098.12,69047.81,68957.85,140891.94,47404,ND,66964.22,3182165.13,295794.61,127426.07,120067.95,821557.73
ANTIOQUIA,ANGOSTURA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,59507.06,93958.31,93091.55,73451.34,ND,ND,74412.72,617919.55,174330.97,194113.53,166973.2,240902.76
ANTIOQUIA,ANORI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,44392.11,49688.99,57611.13,51900.18,ND,ND,48317.55,856425.24,195454.31,545818.81,144019.87,287595.73
ANTIOQUIA,ANZA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,55941.97,54670.5,85541.11,0,ND,ND,57752.19,582796.88,268730.73,257009.98,171782.53,261811.96
