Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial
ANTIOQUIA,ABEJORRAL,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,43757.86,51916.44,60925.52,35631.74,0,ND,49431.67,237218.52,122167.43,141332.82,147832.67,138827.48
ANTIOQUIA,ABEJORRAL,ENERTOTAL S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2444072,ND,ND,2444072
ANTIOQUIA,ABRIAQUI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,6382.41,21411.45,30674.41,6477.5,ND,ND,18064.23,1782720.86,112311.47,138488.77,147536.76,232712.32
ANTIOQUIA,ALEJANDRIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,28471.33,44276.3,52993.31,9585.77,ND,ND,41481.38,483013.5,154517.43,159896.03,123949.39,164548.72
ANTIOQUIA,AMAGA,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,36362601,ND,ND,ND,36362601
ANTIOQUIA,AMAGA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,60184.66,63709.88,70941.01,71356.42,81644.87,133059.18,63520.36,6757962.99,204278.63,330172.31,104239.02,927186.52
ANTIOQUIA,AMAGA,ENEL COLOMBIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,44342503,ND,ND,ND,44342503
ANTIOQUIA,AMAGA,ENERCO S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,0,ND,ND,ND,0
ANTIOQUIA,AMAGA,VATIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,30034061.5,ND,ND,ND,30034061.5
ANTIOQUIA,AMALFI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,49484.32,52405.91,62250.54,78077.5,126225.06,166332.15,54222.17,1191555.79,165864.88,258149.66,133613.17,229742.33
ANTIOQUIA,ANDES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,49632.76,53961.11,69618.3,123911.46,190430.25,ND,55753.23,517590.85,211096.02,318345.68,138384.42,243039.26
ANTIOQUIA,ANDES,ENERCO S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,12284903,ND,ND,12284903
ANTIOQUIA,ANDES,VATIA S.A. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1224279,5680420,ND,ND,3452349.5
ANTIOQUIA,ANGELOPOLIS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,47896.75,55489.1,53751.51,102232.56,108175,ND,52937.04,2309788.95,252058.17,94210.44,103002.92,648327.07
ANTIOQUIA,ANGOSTURA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,47061,75500.81,80609,118282.19,ND,ND,60661.59,455713.72,146939.79,130315.36,125298.44,187899.78
ANTIOQUIA,ANORI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,43780.32,42598.36,45671.05,44271.04,ND,ND,43450.1,1043444.42,164462.47,187479.82,110116.28,217092.21
ANTIOQUIA,ANZA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,factura promedio Empresa Departamento y Municipio,37809.97,45631.16,66861.21,107831.75,466964,ND,43987.62,996090.33,154989.47,143814.35,128919.67,182444.37
ANTIOQUIA,APARTADO,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,factura promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,56047232,ND,ND,56047232
